No,Province,City,id_city,jne,jnt,ninja,wahana,pos
346,KALIMANTAN SELATAN,KABUPATEN BARITO KUALA,6304,0,0,0,0,0
347,KALIMANTAN SELATAN,KABUPATEN TAPIN,6305,0,0,0,0,0
348,KALIMANTAN SELATAN,KABUPATEN HULU SUNGAI SELATAN,6306,0,0,0,0,0
349,KALIMANTAN SELATAN,KABUPATEN HULU SUNGAI TENGAH,6307,0,0,0,0,0
350,KALIMANTAN SELATAN,KABUPATEN HULU SUNGAI UTARA,6308,0,0,0,0,0
351,KALIMANTAN SELATAN,KABUPATEN TABALONG,6309,0,0,0,0,0
352,KALIMANTAN SELATAN,KABUPATEN TANAH BUMBU,6310,0,0,0,0,0
353,KALIMANTAN SELATAN,KABUPATEN BALANGAN,6311,0,0,0,0,0
354,KALIMANTAN SELATAN,KOTA BANJARMASIN,6371,0,0,0,0,0
355,KALIMANTAN SELATAN,KOTA BANJAR BARU,6372,0,0,0,0,0
356,KALIMANTAN TIMUR,KABUPATEN PASER,6401,0,0,0,0,0
357,KALIMANTAN TIMUR,KABUPATEN KUTAI BARAT,6402,0,0,0,0,0
358,KALIMANTAN TIMUR,KABUPATEN KUTAI KARTANEGARA,6403,0,0,0,0,0
359,KALIMANTAN TIMUR,KABUPATEN KUTAI TIMUR,6404,0,0,0,0,0
360,KALIMANTAN TIMUR,KABUPATEN BERAU,6405,0,0,0,0,0
361,KALIMANTAN TIMUR,KABUPATEN PENAJAM PASER UTARA,6409,0,0,0,0,0
362,KALIMANTAN TIMUR,KABUPATEN MAHAKAM HULU,6411,0,0,0,0,0
363,KALIMANTAN TIMUR,KOTA BALIKPAPAN,6471,0,0,0,0,0
364,KALIMANTAN TIMUR,KOTA SAMARINDA,6472,0,0,0,0,0
365,KALIMANTAN TIMUR,KOTA BONTANG,6474,0,0,0,0,0
366,KALIMANTAN UTARA,KABUPATEN MALINAU,6501,0,0,0,0,0
367,KALIMANTAN UTARA,KABUPATEN BULUNGAN,6502,0,0,0,0,0
368,KALIMANTAN UTARA,KABUPATEN TANA TIDUNG,6503,0,0,0,0,0
369,KALIMANTAN UTARA,KABUPATEN NUNUKAN,6504,0,0,0,0,0
370,KALIMANTAN UTARA,KOTA TARAKAN,6571,0,0,0,0,0
371,SULAWESI UTARA,KABUPATEN BOLAANG MONGONDOW,7101,0,0,0,0,0
372,SULAWESI UTARA,KABUPATEN MINAHASA,7102,0,0,0,0,0
373,SULAWESI UTARA,KABUPATEN KEPULAUAN SANGIHE,7103,0,0,0,0,0
374,SULAWESI UTARA,KABUPATEN KEPULAUAN TALAUD,7104,0,0,0,0,0
375,SULAWESI UTARA,KABUPATEN MINAHASA SELATAN,7105,0,0,0,0,0
376,SULAWESI UTARA,KABUPATEN MINAHASA UTARA,7106,0,0,0,0,0
377,SULAWESI UTARA,KABUPATEN BOLAANG MONGONDOW UTARA,7107,0,0,0,0,0
378,SULAWESI UTARA,KABUPATEN SIAU TAGULANDANG BIARO,7108,0,0,0,0,0
379,SULAWESI UTARA,KABUPATEN MINAHASA TENGGARA,7109,0,0,0,0,0
380,SULAWESI UTARA,KABUPATEN BOLAANG MONGONDOW SELATAN,7110,0,0,0,0,0
381,SULAWESI UTARA,KABUPATEN BOLAANG MONGONDOW TIMUR,7111,0,0,0,0,0
382,SULAWESI UTARA,KOTA MANADO,7171,0,0,0,0,0
383,SULAWESI UTARA,KOTA BITUNG,7172,0,0,0,0,0
384,SULAWESI UTARA,KOTA TOMOHON,7173,0,0,0,0,0
385,SULAWESI UTARA,KOTA KOTAMOBAGU,7174,0,0,0,0,0
386,SULAWESI TENGAH,KABUPATEN BANGGAI KEPULAUAN,7201,0,0,0,0,0
387,SULAWESI TENGAH,KABUPATEN BANGGAI,7202,0,0,0,0,0
388,SULAWESI TENGAH,KABUPATEN MOROWALI,7203,0,0,0,0,0
389,SULAWESI TENGAH,KABUPATEN POSO,7204,0,0,0,0,0
390,SULAWESI TENGAH,KABUPATEN DONGGALA,7205,0,0,0,0,0
391,SULAWESI TENGAH,KABUPATEN TOLI-TOLI,7206,0,0,0,0,0
392,SULAWESI TENGAH,KABUPATEN BUOL,7207,0,0,0,0,0
393,SULAWESI TENGAH,KABUPATEN PARIGI MOUTONG,7208,0,0,0,0,0
394,SULAWESI TENGAH,KABUPATEN TOJO UNA-UNA,7209,0,0,0,0,0
395,SULAWESI TENGAH,KABUPATEN SIGI,7210,0,0,0,0,0
396,SULAWESI TENGAH,KABUPATEN BANGGAI LAUT,7211,0,0,0,0,0
397,SULAWESI TENGAH,KABUPATEN MOROWALI UTARA,7212,0,0,0,0,0
398,SULAWESI TENGAH,KOTA PALU,7271,0,0,0,0,0
399,SULAWESI SELATAN,KABUPATEN KEPULAUAN SELAYAR,7301,0,0,0,0,0
400,SULAWESI SELATAN,KABUPATEN BULUKUMBA,7302,0,0,0,0,0
401,SULAWESI SELATAN,KABUPATEN BANTAENG,7303,0,0,0,0,0
402,SULAWESI SELATAN,KABUPATEN JENEPONTO,7304,0,0,0,0,0
403,SULAWESI SELATAN,KABUPATEN TAKALAR,7305,0,0,0,0,0
404,SULAWESI SELATAN,KABUPATEN GOWA,7306,0,0,0,0,0
405,SULAWESI SELATAN,KABUPATEN SINJAI,7307,0,0,0,0,0
406,SULAWESI SELATAN,KABUPATEN MAROS,7308,0,0,0,0,0
407,SULAWESI SELATAN,KABUPATEN PANGKAJENE DAN KEPULAUAN,7309,0,0,0,0,0
408,SULAWESI SELATAN,KABUPATEN BARRU,7310,0,0,0,0,0
409,SULAWESI SELATAN,KABUPATEN BONE,7311,0,0,0,0,0
410,SULAWESI SELATAN,KABUPATEN SOPPENG,7312,0,0,0,0,0
411,SULAWESI SELATAN,KABUPATEN WAJO,7313,0,0,0,0,0
412,SULAWESI SELATAN,KABUPATEN SIDENRENG RAPPANG,7314,0,0,0,0,0
413,SULAWESI SELATAN,KABUPATEN PINRANG,7315,0,0,0,0,0
414,SULAWESI SELATAN,KABUPATEN ENREKANG,7316,0,0,0,0,0
415,SULAWESI SELATAN,KABUPATEN LUWU,7317,0,0,0,0,0
416,SULAWESI SELATAN,KABUPATEN TANA TORAJA,7318,0,0,0,0,0
417,SULAWESI SELATAN,KABUPATEN LUWU UTARA,7322,0,0,0,0,0
418,SULAWESI SELATAN,KABUPATEN LUWU TIMUR,7325,0,0,0,0,0
419,SULAWESI SELATAN,KABUPATEN TORAJA UTARA,7326,0,0,0,0,0
420,SULAWESI SELATAN,KOTA MAKASSAR,7371,0,0,0,0,0
421,SULAWESI SELATAN,KOTA PAREPARE,7372,0,0,0,0,0
422,SULAWESI SELATAN,KOTA PALOPO,7373,0,0,0,0,0
423,SULAWESI TENGGARA,KABUPATEN BUTON,7401,0,0,0,0,0
424,SULAWESI TENGGARA,KABUPATEN MUNA,7402,0,0,0,0,0
425,SULAWESI TENGGARA,KABUPATEN KONAWE,7403,0,0,0,0,0
426,SULAWESI TENGGARA,KABUPATEN KOLAKA,7404,0,0,0,0,0
427,SULAWESI TENGGARA,KABUPATEN KONAWE SELATAN,7405,0,0,0,0,0
428,SULAWESI TENGGARA,KABUPATEN BOMBANA,7406,0,0,0,0,0
429,SULAWESI TENGGARA,KABUPATEN WAKATOBI,7407,0,0,0,0,0
430,SULAWESI TENGGARA,KABUPATEN KOLAKA UTARA,7408,0,0,0,0,0
431,SULAWESI TENGGARA,KABUPATEN BUTON UTARA,7409,0,0,0,0,0
432,SULAWESI TENGGARA,KABUPATEN KONAWE UTARA,7410,0,0,0,0,0
433,SULAWESI TENGGARA,KABUPATEN KOLAKA TIMUR,7411,0,0,0,0,0
434,SULAWESI TENGGARA,KABUPATEN KONAWE KEPULAUAN,7412,0,0,0,0,0
435,SULAWESI TENGGARA,KABUPATEN MUNA BARAT,7413,0,0,0,0,0
436,SULAWESI TENGGARA,KABUPATEN BUTON TENGAH,7414,0,0,0,0,0
437,SULAWESI TENGGARA,KABUPATEN BUTON SELATAN,7415,0,0,0,0,0
438,SULAWESI TENGGARA,KOTA KENDARI,7471,0,0,0,0,0
439,SULAWESI TENGGARA,KOTA BAUBAU,7472,0,0,0,0,0
440,GORONTALO,KABUPATEN BOALEMO,7501,0,0,0,0,0
441,GORONTALO,KABUPATEN GORONTALO,7502,0,0,0,0,0
442,GORONTALO,KABUPATEN POHUWATO,7503,0,0,0,0,0
443,GORONTALO,KABUPATEN BONE BOLANGO,7504,0,0,0,0,0
444,GORONTALO,KABUPATEN GORONTALO UTARA,7505,0,0,0,0,0
445,GORONTALO,KOTA GORONTALO,7571,0,0,0,0,0
446,SULAWESI BARAT,KABUPATEN MAJENE,7601,0,0,0,0,0
447,SULAWESI BARAT,KABUPATEN POLEWALI MANDAR,7602,0,0,0,0,0
448,SULAWESI BARAT,KABUPATEN MAMASA,7603,0,0,0,0,0
449,SULAWESI BARAT,KABUPATEN MAMUJU,7604,0,0,0,0,0
450,SULAWESI BARAT,KABUPATEN MAMUJU UTARA,7605,0,0,0,0,0
451,SULAWESI BARAT,KABUPATEN MAMUJU TENGAH,7606,0,0,0,0,0
452,MALUKU,KABUPATEN MALUKU TENGGARA BARAT,8101,0,0,0,0,0
453,MALUKU,KABUPATEN MALUKU TENGGARA,8102,0,0,0,0,0
454,MALUKU,KABUPATEN MALUKU TENGAH,8103,0,0,0,0,0
455,MALUKU,KABUPATEN BURU,8104,0,0,0,0,0
456,MALUKU,KABUPATEN KEPULAUAN ARU,8105,0,0,0,0,0
457,MALUKU,KABUPATEN SERAM BAGIAN BARAT,8106,0,0,0,0,0
458,MALUKU,KABUPATEN SERAM BAGIAN TIMUR,8107,0,0,0,0,0
459,MALUKU,KABUPATEN MALUKU BARAT DAYA,8108,0,0,0,0,0
460,MALUKU,KABUPATEN BURU SELATAN,8109,0,0,0,0,0
461,MALUKU,KOTA AMBON,8171,0,0,0,0,0
462,MALUKU,KOTA TUAL,8172,0,0,0,0,0
463,MALUKU UTARA,KABUPATEN HALMAHERA BARAT,8201,0,0,0,0,0
464,MALUKU UTARA,KABUPATEN HALMAHERA TENGAH,8202,0,0,0,0,0
465,MALUKU UTARA,KABUPATEN KEPULAUAN SULA,8203,0,0,0,0,0
466,MALUKU UTARA,KABUPATEN HALMAHERA SELATAN,8204,0,0,0,0,0
467,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,8205,0,0,0,0,0
468,MALUKU UTARA,KABUPATEN HALMAHERA TIMUR,8206,0,0,0,0,0
469,MALUKU UTARA,KABUPATEN PULAU MOROTAI,8207,0,0,0,0,0
470,MALUKU UTARA,KABUPATEN PULAU TALIABU,8208,0,0,0,0,0
471,MALUKU UTARA,KOTA TERNATE,8271,0,0,0,0,0
472,MALUKU UTARA,KOTA TIDORE KEPULAUAN,8272,0,0,0,0,0
473,PAPUA BARAT,KABUPATEN FAKFAK,9101,0,0,0,0,0
474,PAPUA BARAT,KABUPATEN KAIMANA,9102,0,0,0,0,0
475,PAPUA BARAT,KABUPATEN TELUK WONDAMA,9103,0,0,0,0,0
476,PAPUA BARAT,KABUPATEN TELUK BINTUNI,9104,0,0,0,0,0
477,PAPUA BARAT,KABUPATEN MANOKWARI,9105,0,0,0,0,0
478,PAPUA BARAT,KABUPATEN SORONG SELATAN,9106,0,0,0,0,0
479,PAPUA BARAT,KABUPATEN SORONG,9107,0,0,0,0,0
480,PAPUA BARAT,KABUPATEN RAJA AMPAT,9108,0,0,0,0,0
481,PAPUA BARAT,KABUPATEN TAMBRAUW,9109,0,0,0,0,0
482,PAPUA BARAT,KABUPATEN MAYBRAT,9110,0,0,0,0,0
483,PAPUA BARAT,KABUPATEN MANOKWARI SELATAN,9111,0,0,0,0,0
484,PAPUA BARAT,KABUPATEN PEGUNUNGAN ARFAK,9112,0,0,0,0,0
485,PAPUA BARAT,KOTA SORONG,9171,0,0,0,0,0
486,PAPUA,KABUPATEN MERAUKE,9401,0,0,0,0,0
487,PAPUA,KABUPATEN JAYAWIJAYA,9402,0,0,0,0,0
488,PAPUA,KABUPATEN JAYAPURA,9403,0,0,0,0,0
489,PAPUA,KABUPATEN NABIRE,9404,0,0,0,0,0
490,PAPUA,KABUPATEN KEPULAUAN YAPEN,9408,0,0,0,0,0
491,PAPUA,KABUPATEN BIAK NUMFOR,9409,0,0,0,0,0
492,PAPUA,KABUPATEN PANIAI,9410,0,0,0,0,0
493,PAPUA,KABUPATEN PUNCAK JAYA,9411,0,0,0,0,0
494,PAPUA,KABUPATEN MIMIKA,9412,0,0,0,0,0
495,PAPUA,KABUPATEN BOVEN DIGOEL,9413,0,0,0,0,0
496,PAPUA,KABUPATEN MAPPI,9414,0,0,0,0,0
497,PAPUA,KABUPATEN ASMAT,9415,0,0,0,0,0
498,PAPUA,KABUPATEN YAHUKIMO,9416,0,0,0,0,0
499,PAPUA,KABUPATEN PEGUNUNGAN BINTANG,9417,0,0,0,0,0
500,PAPUA,KABUPATEN TOLIKARA,9418,0,0,0,0,0
501,PAPUA,KABUPATEN SARMI,9419,0,0,0,0,0
502,PAPUA,KABUPATEN KEEROM,9420,0,0,0,0,0
503,PAPUA,KABUPATEN WAROPEN,9426,0,0,0,0,0
504,PAPUA,KABUPATEN SUPIORI,9427,0,0,0,0,0
505,PAPUA,KABUPATEN MAMBERAMO RAYA,9428,0,0,0,0,0
506,PAPUA,KABUPATEN NDUGA,9429,0,0,0,0,0
507,PAPUA,KABUPATEN LANNY JAYA,9430,0,0,0,0,0
508,PAPUA,KABUPATEN MAMBERAMO TENGAH,9431,0,0,0,0,0
509,PAPUA,KABUPATEN YALIMO,9432,0,0,0,0,0
510,PAPUA,KABUPATEN PUNCAK,9433,0,0,0,0,0
511,PAPUA,KABUPATEN DOGIYAI,9434,0,0,0,0,0
512,PAPUA,KABUPATEN INTAN JAYA,9435,0,0,0,0,0
513,PAPUA,KABUPATEN DEIYAI,9436,0,0,0,0,0
514,PAPUA,KOTA JAYAPURA,9471,0,0,0,0,0
